scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
flight_medium_04,gemini-3.5-flash,1,medium,flight,13,22,False,,9.0,9,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",33.304
hard_01,gemini-3.5-flash,1,hard,restaurant,13,17,True,,15.0,3,"[""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",28.157
hard_02,gemini-3.5-flash,1,hard,restaurant,13,17,True,,14.0,4,"[""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",25.093
hard_03,gemini-3.5-flash,1,hard,restaurant,13,17,True,7.0,10.0,5,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",26.613
hard_04,gemini-3.5-flash,1,hard,restaurant,13,16,True,8.0,8.0,3,"[""PREMATURE_COMMIT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",30.879
hard_05,gemini-3.5-flash,1,hard,restaurant,13,17,True,9.0,9.0,8,"[""PREMATURE_COMMIT"", ""PREMATURE_COMMIT"", ""PREMATURE_COMMIT"", ""PREMATURE_COMMIT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",28.14
hard_06,gemini-3.5-flash,1,hard,restaurant,13,17,True,9.0,14.0,4,"[""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",32.111
flight_hard_01,gemini-3.5-flash,1,hard,flight,13,22,True,10.0,10.0,9,"[""PREMATURE_COMMIT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",36.327
flight_hard_02,gemini-3.5-flash,1,hard,flight,13,22,True,10.0,9.0,10,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",43.526
flight_hard_03,gemini-3.5-flash,1,hard,flight,13,16,True,11.0,15.0,2,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",24.649
flight_hard_04,gemini-3.5-flash,1,hard,flight,13,21,True,,16.0,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",35.848
conflict_01,gemini-3.5-flash,1,conflicting,restaurant,13,16,True,7.0,10.0,5,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",26.99
conflict_02,gemini-3.5-flash,1,conflicting,restaurant,13,16,True,8.0,10.0,4,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",30.418
conflict_03,gemini-3.5-flash,1,conflicting,restaurant,13,17,True,7.0,7.0,4,"[""PREMATURE_COMMIT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",28.59
conflict_04,gemini-3.5-flash,1,conflicting,restaurant,13,16,True,8.0,10.0,4,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",26.616
flight_conflict_01,gemini-3.5-flash,1,conflicting,flight,13,16,True,,9.0,6,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",23.6
flight_conflict_02,gemini-3.5-flash,1,conflicting,flight,13,16,True,,9.0,4,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",23.089
flight_conflict_03,gemini-3.5-flash,1,conflicting,flight,13,16,True,,9.0,6,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",22.832
flight_conflict_04,gemini-3.5-flash,1,conflicting,flight,13,16,True,11.0,9.0,4,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",22.287
adversarial_01,gemini-3.5-flash,1,adversarial,restaurant,13,19,True,6.0,14.0,6,"[""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",26.85
adversarial_02,gemini-3.5-flash,1,adversarial,restaurant,13,19,True,6.0,14.0,6,"[""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",27.887
adversarial_03,gemini-3.5-flash,1,adversarial,restaurant,13,17,True,7.0,14.0,4,"[""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",23.389
adversarial_04,gemini-3.5-flash,1,adversarial,restaurant,13,19,True,7.0,13.0,7,"[""PREMATURE_COMMIT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",27.596
flight_adversarial_01,gemini-3.5-flash,1,adversarial,flight,13,19,True,10.0,9.0,6,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",28.893
flight_adversarial_02,gemini-3.5-flash,1,adversarial,flight,13,20,True,10.0,9.0,7,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",28.129
flight_adversarial_03,gemini-3.5-flash,1,adversarial,flight,13,19,True,11.0,9.0,8,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",27.99
flight_adversarial_04,gemini-3.5-flash,1,adversarial,flight,13,20,True,10.0,9.0,8,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",23.373
