scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
medium_03,gemini-3.5-flash,1,medium,restaurant,11,14,True,7.0,12,3,"[""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",21.705
medium_04,gemini-3.5-flash,1,medium,restaurant,15,19,True,6.0,17,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",33.285
medium_05,gemini-3.5-flash,1,medium,restaurant,15,18,True,8.0,17,2,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",31.267
medium_06,gemini-3.5-flash,1,medium,restaurant,11,16,True,6.0,12,5,"[""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",25.224
flight_medium_01,gemini-3.5-flash,1,medium,flight,13,16,True,12.0,15,2,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",22.406
flight_medium_02,gemini-3.5-flash,1,medium,flight,11,14,True,10.0,9,4,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",20.42
flight_medium_03,gemini-3.5-flash,1,medium,flight,13,17,True,12.0,9,6,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",28.83
flight_medium_04,gemini-3.5-flash,1,medium,flight,15,22,False,,9,10,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",38.218
hard_01,gemini-3.5-flash,1,hard,restaurant,13,17,True,,15,3,"[""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",26.906
hard_02,gemini-3.5-flash,1,hard,restaurant,15,19,True,10.0,14,4,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",29.582
hard_03,gemini-3.5-flash,1,hard,restaurant,15,19,True,7.0,13,6,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",29.758
hard_04,gemini-3.5-flash,1,hard,restaurant,15,18,True,10.0,17,2,"[""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",30.59
hard_05,gemini-3.5-flash,1,hard,restaurant,14,18,True,10.0,10,5,"[""PREMATURE_COMMIT"", ""PREMATURE_COMMIT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",27.759
hard_06,gemini-3.5-flash,1,hard,restaurant,15,19,True,7.0,7,5,"[""PREMATURE_COMMIT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",32.841
flight_hard_01,gemini-3.5-flash,1,hard,flight,15,22,True,10.0,10,8,"[""PREMATURE_COMMIT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",44.147
flight_hard_02,gemini-3.5-flash,1,hard,flight,11,19,True,10.0,9,7,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",36.974
flight_hard_03,gemini-3.5-flash,1,hard,flight,11,15,True,10.0,9,3,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",21.636
flight_hard_04,gemini-3.5-flash,1,hard,flight,14,22,False,,15,6,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",37.348
conflict_01,gemini-3.5-flash,1,conflicting,restaurant,11,14,True,7.0,10,3,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",22.135
conflict_02,gemini-3.5-flash,1,conflicting,restaurant,12,15,True,8.0,10,3,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",25.942
conflict_03,gemini-3.5-flash,1,conflicting,restaurant,13,17,True,7.0,7,5,"[""PREMATURE_COMMIT"", ""PREMATURE_COMMIT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",28.093
conflict_04,gemini-3.5-flash,1,conflicting,restaurant,13,16,True,8.0,10,3,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",28.088
flight_conflict_01,gemini-3.5-flash,1,conflicting,flight,11,14,True,,9,4,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",19.471
flight_conflict_02,gemini-3.5-flash,1,conflicting,flight,15,18,True,13.0,9,3,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",28.923
flight_conflict_03,gemini-3.5-flash,1,conflicting,flight,14,17,True,,11,5,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",25.114
flight_conflict_04,gemini-3.5-flash,1,conflicting,flight,15,18,True,10.0,9,4,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",27.728
adversarial_01,gemini-3.5-flash,1,adversarial,restaurant,15,21,True,6.0,16,6,"[""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",32.128
adversarial_02,gemini-3.5-flash,1,adversarial,restaurant,13,19,True,7.0,10,9,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",31.095
adversarial_03,gemini-3.5-flash,1,adversarial,restaurant,11,15,True,7.0,13,3,"[""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",20.526
adversarial_04,gemini-3.5-flash,1,adversarial,restaurant,11,18,True,7.0,12,7,"[""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",29.453
flight_adversarial_01,gemini-3.5-flash,1,adversarial,flight,11,17,True,10.0,12,6,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",26.536
flight_adversarial_02,gemini-3.5-flash,1,adversarial,flight,15,22,True,10.0,9,9,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",30.766
flight_adversarial_03,gemini-3.5-flash,1,adversarial,flight,14,20,True,12.0,9,9,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",28.415
flight_adversarial_04,gemini-3.5-flash,1,adversarial,flight,14,21,True,10.0,9,8,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",28.983
