scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
medium_06,claude-sonnet-4.5,1,medium,restaurant,11,22,True,,12,9,"[""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",61.968
flight_medium_01,claude-sonnet-4.5,1,medium,flight,13,16,True,11.0,14,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",36.279
flight_medium_02,claude-sonnet-4.5,1,medium,flight,11,14,True,10.0,12,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",32.87
flight_medium_03,claude-sonnet-4.5,1,medium,flight,13,17,True,12.0,9,5,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",56.964
flight_medium_04,claude-sonnet-4.5,1,medium,flight,15,22,False,,9,9,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",85.314
hard_01,claude-sonnet-4.5,1,hard,restaurant,13,17,True,7.0,7,5,"[""PREMATURE_COMMIT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",44.156
hard_02,claude-sonnet-4.5,1,hard,restaurant,15,22,False,,19,4,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",62.096
hard_03,claude-sonnet-4.5,1,hard,restaurant,15,19,True,9.0,13,4,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",67.785
hard_04,claude-sonnet-4.5,1,hard,restaurant,15,18,True,,17,2,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",61.067
hard_05,claude-sonnet-4.5,1,hard,restaurant,14,20,True,,15,4,"[""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",67.131
hard_06,claude-sonnet-4.5,1,hard,restaurant,15,19,True,11.0,16,3,"[""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",55.482
flight_hard_01,claude-sonnet-4.5,1,hard,flight,15,22,True,11.0,11,8,"[""PREMATURE_COMMIT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",60.89
flight_hard_02,claude-sonnet-4.5,1,hard,flight,11,15,True,,10,4,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",39.555
flight_hard_03,claude-sonnet-4.5,1,hard,flight,11,15,True,11.0,13,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",43.082
flight_hard_04,claude-sonnet-4.5,1,hard,flight,14,17,True,11.0,9,4,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",55.218
conflict_01,claude-sonnet-4.5,1,conflicting,restaurant,11,14,True,7.0,10,3,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",39.176
conflict_02,claude-sonnet-4.5,1,conflicting,restaurant,12,15,True,6.0,10,2,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE""]",35.577
conflict_03,claude-sonnet-4.5,1,conflicting,restaurant,13,17,True,7.0,7,4,"[""PREMATURE_COMMIT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",50.578
conflict_04,claude-sonnet-4.5,1,conflicting,restaurant,13,16,True,11.0,14,3,"[""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",47.714
flight_conflict_01,claude-sonnet-4.5,1,conflicting,flight,11,14,True,,10,3,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",40.091
flight_conflict_02,claude-sonnet-4.5,1,conflicting,flight,15,18,True,12.0,9,4,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE""]",53.123
flight_conflict_03,claude-sonnet-4.5,1,conflicting,flight,14,22,True,,9,10,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",67.167
flight_conflict_04,claude-sonnet-4.5,1,conflicting,flight,15,18,True,9.0,14,4,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",51.98
adversarial_01,claude-sonnet-4.5,1,adversarial,restaurant,15,21,True,7.0,11,9,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",53.958
adversarial_02,claude-sonnet-4.5,1,adversarial,restaurant,13,19,True,7.0,10,8,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",51.424
adversarial_03,claude-sonnet-4.5,1,adversarial,restaurant,11,15,True,7.0,13,3,"[""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",42.543
adversarial_04,claude-sonnet-4.5,1,adversarial,restaurant,11,19,True,7.0,13,6,"[""PREMATURE_COMMIT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",41.427
flight_adversarial_01,claude-sonnet-4.5,1,adversarial,flight,11,17,True,,12,6,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",44.334
flight_adversarial_02,claude-sonnet-4.5,1,adversarial,flight,15,22,True,13.0,17,5,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",44.15
flight_adversarial_03,claude-sonnet-4.5,1,adversarial,flight,14,20,True,,9,11,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",47.963
flight_adversarial_04,claude-sonnet-4.5,1,adversarial,flight,14,22,True,10.0,15,8,"[""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",48.076
