scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
flight_medium_01,llama-3.3-70b-instruct,3,medium,flight,13,17,True,,15,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",92.678
flight_medium_02,llama-3.3-70b-instruct,1,medium,flight,13,16,True,11.0,14,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",90.33
flight_medium_02,llama-3.3-70b-instruct,2,medium,flight,13,16,True,10.0,14,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",79.075
flight_medium_02,llama-3.3-70b-instruct,3,medium,flight,13,16,True,11.0,14,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",82.435
flight_medium_03,llama-3.3-70b-instruct,1,medium,flight,13,16,True,11.0,14,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",92.891
flight_medium_03,llama-3.3-70b-instruct,2,medium,flight,13,16,True,12.0,14,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",116.707
flight_medium_03,llama-3.3-70b-instruct,3,medium,flight,13,16,True,11.0,14,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",7353.599
flight_medium_04,llama-3.3-70b-instruct,1,medium,flight,13,16,True,,14,3,"[""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",7271.957
flight_medium_04,llama-3.3-70b-instruct,2,medium,flight,13,16,True,10.0,14,3,"[""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",7236.402
flight_medium_04,llama-3.3-70b-instruct,3,medium,flight,13,16,True,10.0,14,3,"[""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",150.01
